id,video_id,comment,likeCount,publishedAt
500,Q82tQJyJwgk,"I love this video, but that tech is very very pricely, we need more competition",0,2025-01-26T20:43:47Z
501,Q82tQJyJwgk,The Design is so clean,0,2025-01-30T20:49:24Z
502,Q82tQJyJwgk,"PC gamers, the only community willing to pay $2k+ for an average of 30-40 fps gain.",0,2025-01-29T17:09:53Z
503,Q82tQJyJwgk,I bought a 3080 TI for over $1500 2.5 years ago and it achieves 35-80 FPS at 1440p in most games?? That&#39;s an average spending of ~$600-800 per year just to get decent FPS in 1440p lol,0,2025-01-27T09:30:56Z
504,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=28"">0:28</a> The 5090 is so good that it good 3 big booms from Linus",0,2025-01-25T02:12:48Z
505,Q82tQJyJwgk,"Another proof of the incompetence of bloggers. The only real purpose of the 5090 is VR gaming, since other games already achieve insane FPS even on the 4090. Yet not a single one of these clueless individuals is showcasing VR games on this card. How can they be this useless?",1,2025-01-26T07:44:14Z
506,Q82tQJyJwgk,"The year is 2045, the lastest Nvidia RTX 10090 Ti Super EXTREME just cane out, it generates one pixel per 100 frames and the rest is AI.",0,2025-01-25T10:57:51Z
507,Q82tQJyJwgk,you need to have that editor in more vids. his voice was awesome,0,2025-01-24T16:28:56Z
508,Q82tQJyJwgk,I liked this video JUST for the opening sponsor spot. I didn&#39;t need to see more.,0,2025-01-24T16:53:09Z
509,Q82tQJyJwgk,That adbreak is amazing,0,2025-01-24T17:49:36Z
510,Q82tQJyJwgk,Could this have done Folding@Home work units if you&#39;d tried to? I&#39;d have been very interested to see that,0,2025-01-27T01:33:41Z
511,Q82tQJyJwgk,Why tf are we ok with this price?,0,2025-01-26T11:24:59Z
512,Q82tQJyJwgk,WooW you have been in a lots of details dear LTT nerds,0,2025-01-26T00:54:50Z
513,Q82tQJyJwgk,"damn what a technical review I almost didnt understand it, thanks for the explanations.",0,2025-01-24T13:36:11Z
514,Q82tQJyJwgk,"When you realize that LTT is not your first go to review channel for PC hardware anymore. Back with the 10-Series cards reviews were compact, easy to understand videos... Now, 5 or more hosts, to much bla bla.",0,2025-01-25T09:40:33Z
515,Q82tQJyJwgk,"I&#39;m curious though, could the in-between frames get more accurate as AI gets better? Like a feel like it could drastically improve over the span of two ish years with US&#39;s stargate funding also.",0,2025-01-24T15:49:30Z
516,Q82tQJyJwgk,"I&#39;m less interested in gaming, and more interested in running my own science-y GPU code with more cores and 32 GB VRAM. But it costs so much. Still on the fence.",0,2025-01-25T17:26:00Z
517,Q82tQJyJwgk,"I know 1440p is the sweetspot in pc gaming, but many talk about 1080p vs 1440p vs 2160p, and many reviews talk about every new gaming gpu and test<br>Here is my question: why is no one talking about 1800p and testing it? I&#39;m sure in the future can become a sweetspot maybe",0,2025-01-24T19:54:33Z
518,Q82tQJyJwgk,No one can understand the asian stop putting him in the videos,1,2025-02-07T15:33:24Z
519,Q82tQJyJwgk,dennis is the best at the sponser talk blud got me lauging,0,2025-01-24T14:19:07Z
520,Q82tQJyJwgk,"Hi, how are you, there are some youtubers who have integrated the &quot;audio translation&quot; option into their YouTube settings when you speak like<br>-Bitwit<br>-JayzTwoCents<br>-Paul&#39;s Hardware<br>-KitGuruTech<br>your articles are interesting unfortunately the subtitles are a pain because I only understand French :(<br><br>Thank you for your understanding",0,2025-01-24T15:36:54Z
521,Q82tQJyJwgk,Can I play a game in 4K on one monitor while watching Netflix on a second monitor or will it force close the game?,0,2025-01-28T01:25:05Z
522,Q82tQJyJwgk,Those b580 procyon benchies are pretty stellar though.  Please Intel release a B970 with 32gb of ram.,0,2025-01-28T23:08:54Z
523,Q82tQJyJwgk,Can you please build a PC blindfolded,0,2025-01-26T19:28:41Z
524,Q82tQJyJwgk,Can we stop acting like anything below 120 FPS is acceptable or playable?,0,2025-01-28T12:22:14Z
525,Q82tQJyJwgk,"i think thats a better segue to our sponsor! <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=44"">0:44</a>",0,2025-01-25T15:21:00Z
526,Q82tQJyJwgk,I&#39;ve still got a Titan X in my rig and I haven&#39;t played any games that made me think I should switch. Guess I&#39;ll wait for the 6090.,0,2025-01-24T15:53:06Z
527,Q82tQJyJwgk,"Wow I really hoped the ai performance would have been better, thanks for the review on that! was not expecting it. guess for now it will be a skip.",0,2025-01-28T19:38:01Z
528,Q82tQJyJwgk,length: 1500mm weight: 25kg Poor Linus was gettin a workout one handing that beast lol,0,2025-01-25T15:59:11Z
529,Q82tQJyJwgk,Yeah this over the top gay dude gotta go dawg.,1,2025-01-24T15:32:48Z
530,Q82tQJyJwgk,35% uplift? All the others seem to get +25% and if using Raytracing to the max more like 15% plus over the 4090.<br><br>Did you mess up the tests? AGAIN,0,2025-02-07T00:15:08Z
531,Q82tQJyJwgk,all i saw is ill be holding onto my 4090 for like the next 2 gens,0,2025-01-25T14:07:20Z
532,Q82tQJyJwgk,sound like a bunch of salesmen trying to promote their products.,0,2025-01-30T23:05:28Z
533,Q82tQJyJwgk,I don&#39;t like the push for frame generation and DLSS. It seems like smoke and mirrors that muddies quality,0,2025-01-24T18:13:39Z
534,Q82tQJyJwgk,I just want to get this new Google quantum chip and turn it into a GPU and a CPU...,0,2025-01-27T09:30:08Z
535,Q82tQJyJwgk,I’d rather see less videos of Linus where he is in the full video rather than use him in the intro to a lot of videos,0,2025-02-01T18:10:33Z
536,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=289"">4:49</a> no wonder why UE5 has such terrible performance, they&#39;re using un optimized AI",0,2025-02-04T17:11:07Z
537,Q82tQJyJwgk,leave the crew to themselves for a day and they start wildin&#39;<br><br>Honestly would like to know how fast this crunches with BOINC GPU projects like GPUGrid or Folding@home. The loading bars would&#39;ve been immaculate.,0,2025-01-26T05:51:01Z
538,Q82tQJyJwgk,Linus at the end you good bro,0,2025-01-24T19:14:35Z
539,Q82tQJyJwgk,So every popular tech youtuber got 5090 for free,0,2025-01-24T19:08:45Z
540,Q82tQJyJwgk,Why is he holding a hammer? 😂,0,2025-01-24T13:48:07Z
541,Q82tQJyJwgk,I watched the whole 22min of this video and yet have no plan of buying a 5090,0,2025-01-26T22:12:05Z
542,Q82tQJyJwgk,"Everyone was hating on fake frames, but then here we go, another great generational performance increase, on par with the 4090 performance gap, and yet with dlss 4 you can get even more frames, and people are still mad. Still not as bad as intel, still on top. NVIDIA expensive as fuck but I&#39;ll still buy, because I can make it and I want the best performance I can get",0,2025-01-24T15:06:03Z
543,Q82tQJyJwgk,"We have plateaued for phones long ago (hell, even a 4 years old SD695 is plenty enough if you don&#39;t game), we&#39;re plateauing in gpus and arguably cpus too, a freaking 15W 5600U is plenty for normal usage.<br><br>The problem is we now have 49 and even 57&quot; screens to push and games are less and less optimized...",0,2025-01-30T20:18:49Z
544,Q82tQJyJwgk,"It looks like its actually a really good card compared to the 4090, even (or especially) for the price...right now.  While the 5090 is going to be sold for $2,000, the 4090s have been sold for $2,500 for a too-long time.  It makes the 5090 even better looking since if you can grab one early before its price also inflates, the 5090 is a win in every department against the 4090...including price.",0,2025-01-30T07:13:22Z
545,Q82tQJyJwgk,"Looking at the ray tracing performance charts simply proves it remains a waste of time and money. I can&#39;t believe Nvidia has had people talking about this shit for YEARS now and it remains <b>barely playable</b> with a $2k video card in most cases. In the meantime, the actual quality of games has gone to shit. Yay progress!",0,2025-01-25T13:55:18Z
546,Q82tQJyJwgk,crazy that my whole setup is 1/3 of a 5090💔,0,2025-01-25T15:09:56Z
547,Q82tQJyJwgk,appreciate the enormous effort behind this review,0,2025-01-27T04:02:04Z
548,Q82tQJyJwgk,The one dude looks like caleb hammer,0,2025-01-30T22:00:01Z
549,Q82tQJyJwgk,Think I’ll sit on my 3090 then and wait for another couple of years!,0,2025-01-24T15:55:19Z
550,Q82tQJyJwgk,"I mean, yeah, 5090 for sure the most powerful videocard, but damn the cost. It&#39;s gonna cost way more than $2000, which is bad considering $/per frame metrics.",0,2025-01-24T18:10:17Z
551,Q82tQJyJwgk,Am i the only one thats happy with 1080p i just want 144 fps on graphically demanding single player games too,0,2025-02-09T16:18:44Z
552,Q82tQJyJwgk,guess i&#39;ll wait and see about the 6000 series then,0,2025-01-26T21:02:25Z
553,Q82tQJyJwgk,I&#39;m still rocking a fuckin 1080 so hearing this &quot;only a 30% increase&quot; is kinda funny,0,2025-01-26T03:18:58Z
554,Q82tQJyJwgk,Gpu reviews aren&#39;t fun anymore with no competition and a ridiculous price tag,0,2025-01-26T16:01:16Z
555,Q82tQJyJwgk,I need that damn DP 2.1 support for my 32:9 monitor. Only reason I want one of these.,0,2025-01-29T18:01:52Z
556,Q82tQJyJwgk,Linus in this video you showed us and the world how you revolutionized the tech and Youtube content creation. Look at all the people you have and how you impacted the industry overall. Thank you Linus!,0,2025-02-02T09:59:53Z
557,Q82tQJyJwgk,Dlss with lots of moving shadows and lighting is nauseatingly gross. We need more raw power,0,2025-01-30T20:25:54Z
558,Q82tQJyJwgk,I invite everyone to sue NVIDIA for lying about 5070 = 4090 . I am serious.,0,2025-01-25T11:08:15Z
559,Q82tQJyJwgk,it took them very long time to come up with an replaceable PCI Express board.  (RTX 5090 Founders Edition). when people crack there PCI Express can&#39;t replace them. just hard repairs to it under a camera.,0,2025-01-25T13:35:21Z
560,Q82tQJyJwgk,wait till we get the 69dy,0,2025-01-28T05:54:39Z
561,Q82tQJyJwgk,"Games, games, games … how about working task , stable delusion , rendering in 3d , etc",0,2025-01-29T20:51:54Z
562,Q82tQJyJwgk,when will people realize we kinda need AI if we want to get better and better performance? moores law exists and yall should look into it. we are reaching the limits of how small we can make stuff.,0,2025-01-26T19:36:03Z
563,Q82tQJyJwgk,can we get back to games being optimized?,0,2025-01-24T15:08:30Z
564,Q82tQJyJwgk,Get ready for your game details having that identifiable AI trash uncanny valley feel. This isn&#39;t the way the industry should go.,1,2025-01-24T22:41:17Z
565,Q82tQJyJwgk,So we all waiting for the 6090 to come out so 4090&#39;s might be &lt;$2k then?,0,2025-01-26T04:12:55Z
566,Q82tQJyJwgk,Just buy a PC handheld at this point. The Legion Go 2 will cost at most half a 5090 (not to mention the cost of a 4k 144Hz Oled VRR display).,0,2025-01-24T15:31:28Z
567,Q82tQJyJwgk,So the 5090 feels more like a 4090 Ti OC?,0,2025-01-25T01:30:48Z
568,Q82tQJyJwgk,"Frame gen is a gimmick. Physics is calculated in the frame buffer, and if the frame buffer isn&#39;t updating faster then generating more frames is a waste of time.",0,2025-01-27T10:43:01Z
569,Q82tQJyJwgk,Question is a 5090 still overkill when running 3440x1440 with 120Mhz and Gsync?<br>Gonna play games like Tarkov and KCD2.,0,2025-01-24T18:22:35Z
570,Q82tQJyJwgk,"Linus, can u do what u did last time?  Order a bunch of 5090s and sell em to us legitimate gamers plz.  This launch/distribution method is an utter disaster",0,2025-02-06T17:58:51Z
571,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=303"">5:03</a> - This is just incorrect. nanite has nothing to do with AI...",0,2025-01-26T16:02:27Z
572,Q82tQJyJwgk,"If you add the price of my PC the peripherals, speakers, controller, desk and chair its still gone be lower than the price of this graphics card",0,2025-01-24T12:54:10Z
573,Q82tQJyJwgk,This was a joy to watch. You guys are pretty funny.,0,2025-01-29T00:10:26Z
574,Q82tQJyJwgk,guess im keeping my 4090,0,2025-01-29T06:08:54Z
575,Q82tQJyJwgk,"Check those graphs.<br>Rtx 3090 100 fps, rtx 5090 200 fps.<br>What changed architecture? New tech? No!<br>Rtx 3090 300w , rtx 5090 600w<br>It&#39;s the same GPU over and over",0,2025-01-25T14:01:21Z
576,Q82tQJyJwgk,30 series here and while not in the mega mega baller income bracket I am considering a 5080. I knew 5090 wouldn&#39;t be for gamers when I saw 32Gb of VRAM,0,2025-01-25T18:49:16Z
577,Q82tQJyJwgk,Oh em geeeeee these 5090 cards are off… the charts.. 💅,0,2025-01-24T15:23:43Z
578,Q82tQJyJwgk,"@<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=912"">15:12</a> oh, we&#39;re used to that from Elden Ring, actually",0,2025-01-24T17:43:15Z
579,Q82tQJyJwgk,"I really enjoyed how so many people were involved on camera in this review.  Great video guys, get Linus some nuggets as soon as he can eat &#39;em!",0,2025-01-24T22:05:57Z
580,Q82tQJyJwgk,My question is how will the hot air the FE card blows out straight into the back of the motherboard on an SFF case when it’s advertised to be SFF friendly…. Don’t sound that friendly to the back of my mobo,0,2025-01-28T05:39:21Z
581,Q82tQJyJwgk,the boom meme even got to the unc linus smh,0,2025-01-24T14:35:46Z
582,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=1020"">17:00</a> - You&#39;d think for $2k it would be better for AI.",0,2025-01-26T00:43:45Z
583,Q82tQJyJwgk,So I have a 4060ti 16gm would upgrading to a 5070 ti be a worthy upgrade?,0,2025-01-25T01:11:52Z
584,Q82tQJyJwgk,"the question is, what should a gamer and streamer with a normal budget get, when you are upgrading from a 3070 ti :D",0,2025-01-24T16:16:50Z
585,Q82tQJyJwgk,"I use it for game development, have a 3090, skipped the 40 series. This one will be on the list.",0,2025-01-25T03:04:41Z
586,Q82tQJyJwgk,Next week will be the 6090!!! Wow,0,2025-01-24T13:38:16Z
587,Q82tQJyJwgk,Man who never finished college rattles off factoids about Nvidia AI he got off of chatGPT: THE VIDEO,0,2025-01-24T17:46:10Z
588,Q82tQJyJwgk,I think I&#39;m passing on the 50 series. Still have a 2080. Let&#39;s see what AMD offers.,0,2025-01-24T18:18:52Z
589,Q82tQJyJwgk,Your company released the best gpu in history<br>It gets 5 big booms<br>Boom 33%<br>Boom 33%<br>Boom33%<br>Boom<br>Boom,0,2025-01-24T20:13:13Z
590,Q82tQJyJwgk,Ella Purnell is waiting for this man !,0,2025-01-25T05:08:41Z
591,Q82tQJyJwgk,"@<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=857"">14:17</a> look at the trees",0,2025-01-24T15:49:18Z
592,Q82tQJyJwgk,"Waiting till the 6000 series, at the very least",0,2025-01-24T15:51:02Z
593,Q82tQJyJwgk,Stalker 2 was pretty much unplayable without frame generation (less than 50 fps) and with frame generation there was a HUGE input lag and I felt like I couldn&#39;t shoot anymore. Almost drove me insane -_-,0,2025-01-24T21:15:47Z
594,Q82tQJyJwgk,"appreciate the AI benchmarks. for text gen, two 24GB 3090 seem to be the best option. however, for image generation the 5090 looks great",0,2025-01-29T14:19:13Z
595,Q82tQJyJwgk,That oliver dude was great. Bring him back,0,2025-01-28T09:12:37Z
596,Q82tQJyJwgk,That video thumbnail is nasty work lol,0,2025-01-24T16:10:12Z
597,Q82tQJyJwgk,Getting your teeth pulled out for the new gen of GPUs is wild. It’s happening guys. Prepare your kidneys.,0,2025-01-24T12:58:45Z
598,Q82tQJyJwgk,"The AI part of it is still like that for now. In the future as AI gets better this videocard will so as well, right?",0,2025-01-26T20:06:02Z
599,Q82tQJyJwgk,Of course my 1080 ti can’t run last of us 😔,0,2025-01-24T14:41:46Z
600,Q82tQJyJwgk,I’m just casually here with a i9 14900kf 64gb ddr5 ram 1050w modular psu and then a 1060  6gb happily running cyberpunk at like 40-60fps finally glad to upgrade to a 5090 but wondering whether or not to hold for a 5090ti,0,2025-02-02T17:01:22Z
601,Q82tQJyJwgk,Adaxum’s tokens are flying fast!,0,2025-01-25T19:40:46Z
602,Q82tQJyJwgk,All I&#39;m realizing is getting the 7900xtx for $900cad 2 years ago was the best decision i made,0,2025-01-27T19:17:23Z
603,Q82tQJyJwgk,"This is really not good.<br><br>Instead of cards getting either more powerful or cheaper, it&#39;s neither. It should be shocking that a game from 5 years ago needs a +1500$ GPU to run above 60 FPS at 1440p, on Ultra yes, but the tech&#39;s been around for so long.  A 9800 GT, a mid-range GPU from 2008 costing 160$ can run Far Cry 1 at 1080p, max settings and above 120 FPS, a game that&#39;s 4 years older than it. <br><br>That&#39;s just giving more fuel to the growing fire that is game optimisation. No need to optimise our game or revise our scale, just buy those new fangled GPUs after each generation that creates more and more fake frames.",0,2025-01-24T20:56:28Z
604,Q82tQJyJwgk,"How is power when games are forced to a normal frame-rate. Capping those 120+ FPS games to 60 FPS, which should offer more potential &quot;frame stability&quot;. (Assuming that the 120 FPS is actually 120 FPS and not just a time-estimate of a &quot;completed frame&quot;, which is still just displaying only 60 FPS output in half the time, already.)",0,2025-01-30T14:50:07Z
605,Q82tQJyJwgk,"I know this was about the 5090 specifically, but if I&#39;m looking to build a first pc later, should I look at the 5000 series (interested in 5070ti or 5080), or just look for a 4000 series gpu? My current setup is a zephyrus m16 with a laptop 4070 (8 GB vRAM), so anything is an upgrade for a desktop rn.",0,2025-01-24T16:21:23Z
606,Q82tQJyJwgk,Linus has one of the ten 5090&#39;s in the world. He is so lucky.,0,2025-02-01T01:35:52Z
607,Q82tQJyJwgk,"AI professional cards($25k-$40k)) are laughing at the 5090 ($2k). <br><br>Gamers are just confused about fake frames, lol. But we still want it. <br><br>For 4k gaming, I&#39;d say go for it. For the rest of us at 1440p HELL NO 😮 MY 4080SUPER IS JUST FINE FOR ANOTHER 2 YEARS",1,2025-01-25T10:45:18Z
608,Q82tQJyJwgk,Considering how soon Rubin 3nm will arrive this is a terrible investment.,0,2025-01-25T00:16:56Z
609,Q82tQJyJwgk,This is what AI should be used for.,0,2025-01-26T18:37:40Z
610,Q82tQJyJwgk,"The tissue paper launch, talked to best buy and they said they had all of 500 5090 FE cards nationally.",0,2025-01-30T16:17:32Z
611,Q82tQJyJwgk,We need more Dennis ads.,0,2025-01-24T14:48:02Z
612,Q82tQJyJwgk,glad to see 3080 is still going strong,0,2025-01-24T13:01:39Z
613,Q82tQJyJwgk,Why wasnt Microsoft Flight Simulator added to the lineup? Way more intensive than many of these titles,0,2025-01-24T21:11:40Z
614,Q82tQJyJwgk,My PC with a 4070 isnt even close to the price of this GPU. I hate gaming nowadays.,0,2025-01-29T19:53:59Z
615,Q82tQJyJwgk,I put it in my pc and it goes... boom?!,0,2025-01-24T17:43:45Z
616,Q82tQJyJwgk,Why has no one talked about VR? Will this new multi frame gen work in VR?,0,2025-01-26T21:09:50Z
617,Q82tQJyJwgk,Wish it was noted that MFG has basically no game support and it&#39;s basically unusable with artifacting in all of them,0,2025-01-25T14:59:48Z
618,Q82tQJyJwgk,Can we have room temperatures info in the termal bechmarks? That feels kinda important and missed out.,0,2025-01-27T22:30:06Z
619,Q82tQJyJwgk,Adaxum’s token is primed for massive adoption. Secured my share early in the presale phase.,0,2025-01-25T19:40:32Z
620,Q82tQJyJwgk,.....  he sounds like kermit the frog,0,2025-02-01T05:47:40Z
621,Q82tQJyJwgk,Linus brought the BOOM 💥,0,2025-01-24T17:24:10Z
622,Q82tQJyJwgk,"This is not really worth it for the average consumer unless you don&#39;t mind paying 4k+ for a 2k card, even at 2k it&#39;s really not something I see most people going through the trouble of getting one for the first year or two after release",0,2025-01-25T00:59:28Z
623,Q82tQJyJwgk,Still gaming at glorious 1080p with my 1080!,0,2025-02-08T02:47:08Z
624,Q82tQJyJwgk,"As game developers at LŽKA <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=288"">4:48</a> we don&#39;t feel pressured by the government to use government employment service we just secret never seen guild, but if so can&#39;t be fan of this CD project thing never seeing job offer and I did for ten years. <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=300"">5:00</a> just a setting enabling you to see it, but not a scientific research process to achieve that fast rendering manipulating tessellation and visibility distance and it may not be in in the description or it should be that difficult to begin with. <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=571"">9:31</a> watching game at specific angle, but it&#39;s all just family photography information. <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=623"">10:23</a> easier to copy a function with changing parameters to achieve positioning. <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=644"">10:44</a> this would be no problem just get new one each five years, but never true at this country and don&#39;t try livestream if any games could have some different bandwidth or throughput for that bitrate. <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=752"">12:32</a> have to be able to pay for every game pass you wish or that 6 month subscription, so don&#39;t just stop grinding a token on family jules song. <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=990"">16:30</a> nice if you could have played with display ports, but not until now someday later. Just be faster than a Cayane, because it&#39;s none work process you can or have to talk about.",0,2025-01-25T10:20:50Z
625,Q82tQJyJwgk,"How, when did you guys bought it",0,2025-01-24T15:07:18Z
626,Q82tQJyJwgk,So how long till the 4090 is less than $500CDN?,0,2025-01-24T19:26:08Z
627,Q82tQJyJwgk,Is it gonna help anyone with anything?<br>Or do we just like numbers,0,2025-01-24T15:38:18Z
628,Q82tQJyJwgk,This card costs more than my entire PC and draws more power than it too <br><br>And I have a 7600xt in there.<br><br>Oof,0,2025-01-25T00:43:37Z
629,Q82tQJyJwgk,This just makes me feel happier of my 7900 xtx choice,0,2025-01-26T15:16:35Z
630,Q82tQJyJwgk,"Call me crazy, but maybe if game devs would actually optimize their damn games in the first place like most of em used to, we wouldn&#39;t need to worry about things such as input delay when using things like DLSS. Just a thought. I feel like as &quot;powerful&quot; as this card may be, its also leaving the door wide open for devs to just not care as much about game optimization when they know the cards will just make up for their shortcomings.",0,2025-01-25T13:05:06Z
631,Q82tQJyJwgk,"Hey will this GPU be good for local AI models? By the way can you make a video building an AI rig for home on low budget and expensive side, Motherboard, Memory, CPU, GPU, cooling and SSD?",0,2025-02-01T19:46:14Z
632,Q82tQJyJwgk,Unfortunately I was only born with one kidney so I&#39;m gonna have to pass.,0,2025-01-26T22:20:52Z
633,Q82tQJyJwgk,"&quot;But...but...wow! The 5090 can do quantum FP512 super-logarithmic scalar vehicular processing dynamics&quot;...like, no one cares.<br><br>Seriously, LTT, if the end-performance result doesn&#39;t impress, then the &quot;on-paper technical brilliance&quot; of the product is irrelevant. The vid&#39;s full of deflection pieces trying to deflect from the 5090&#39;s underwhelming real-world performance with endless explanations about the theoretical, &quot;on-paper&quot; brilliance of the card.",1,2025-01-24T21:16:38Z
634,Q82tQJyJwgk,Who uses onnx to bench mark AI performance? <br>Who uses onnx at all?,0,2025-01-24T15:07:31Z
635,Q82tQJyJwgk,"LOL, what is the hammer for?  <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=307"">5:07</a>",0,2025-01-24T23:52:26Z
636,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=30"">0:30</a> that’s 5 big booms for Nvidia",0,2025-02-04T13:04:56Z
637,Q82tQJyJwgk,whats the weight of that card its definitely needing a suport stand,0,2025-02-03T05:08:08Z
638,Q82tQJyJwgk,"Ah yes, can&#39;t wait for the ultimate graphics smear - TAA that takes data from multiple generated frames.",0,2025-01-24T14:56:38Z
639,Q82tQJyJwgk,"who are they even targeting, it&#39;s not even a Ti, i was thinking about getting the 5080 till i saw the prices, than a 5070 would have sounded nice, i&#39;m on a 3060, honestly i&#39;ll just use the money to go again to Japan and w8 for the next generation",1,2025-01-25T16:36:43Z
640,Q82tQJyJwgk,"So for the price of a used car, we go BACK 30 years, celebrating 10-bit technology barely better than the NES while not even getting 60 frames per second, wooooooowwwww 🙄😒🙄😒",0,2025-01-26T16:35:03Z
641,Q82tQJyJwgk,So AMD would actually only need to make an RDNA4 chip with as many cores as the 7900XTX and they would sell pretty good ...,0,2025-01-24T16:16:04Z
642,Q82tQJyJwgk,Hey LTT! Loving Smash Champs! 🏸,0,2025-02-09T10:39:11Z
643,Q82tQJyJwgk,"Thank you for roasting DLSS4 framegen. It&#39;s deserved.<br><br>I turn it off in every first person game, the artifacts are unbearable when moving the camera with a gun at the center of the screen. Same thing with Portal RTX.<br><br>The only game in which I didn&#39;t find framegen artifacts is The Witcher 3. Guess it&#39;s a best case scenario since it&#39;s third person",0,2025-01-25T01:09:22Z
644,Q82tQJyJwgk,"My question is your tests are based on the founder edition card, now will the other 5090 cards that 99% of the people will get cause you know here in NZ we dont get access to Founder Edition, the stats be the same or close? im guessing based on the cooling of the card, the numbers will be close or under what you are giving out.",0,2025-01-25T00:28:11Z
645,Q82tQJyJwgk,We need a collective boycott of gpus over 200$. You would see prices tumble withing a month. Nvidia is particularity bad scammer within industry.,1,2025-01-25T13:25:17Z
646,Q82tQJyJwgk,Fantastic review! Less than fantastic graphics card. Thank you LTT!,0,2025-02-06T11:22:08Z
647,Q82tQJyJwgk,Linus brought the BOOM,0,2025-01-24T18:20:30Z
648,Q82tQJyJwgk,They&#39;re talking about upgrading from the 30 series and I&#39;m still on the 20 series ;--;,0,2025-01-27T00:35:53Z
649,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk"">0:00</a> aaaaaannnnddd its gone and also 18% more expensive now 😂",0,2025-02-07T20:43:50Z
650,Q82tQJyJwgk,"Rocking a 2070 super still. I am not sure if the 5000 series is worth the upgrade for me at least. Still getting well over 90fps in the games i play at 1440p<br><br>I however am looking to upgrade to 4k overall, so its the only reason why I am looking.",0,2025-01-25T02:27:58Z
651,Q82tQJyJwgk,Alex holding that hammer all the time... wanting to crush the 5090 I guess.,0,2025-02-07T17:45:14Z
652,Q82tQJyJwgk,So much statistics <br>I just want to know is it worth to sell my kidney or wait for the next gen?,0,2025-01-24T12:56:50Z
653,Q82tQJyJwgk,Wait till devs working on ue5 churn out something that looks out of 2009 and brings the 5090 down to 47 fps with all the frame gen doodads turned on,0,2025-01-24T13:30:19Z
654,Q82tQJyJwgk,Still on the 1070 Ti and going 💪,0,2025-01-24T16:48:28Z
655,Q82tQJyJwgk,I am currently on 4070 ti super and would like to upgrade to 4090 but the prices aint going down at all. Guess Ill wait for 5080 super which will hopefully be available at msrp and have 24gb vram,0,2025-01-25T01:34:46Z
656,Q82tQJyJwgk,We need raw performance benchmark more or less most of us play games without ai dlls like shooters,0,2025-01-25T13:19:43Z
657,Q82tQJyJwgk,That&#39;s just great. Money I just don&#39;t have but Just enough for a 3060. 👀,0,2025-01-30T02:26:28Z
658,Q82tQJyJwgk,since when has the RSVP ever been accurate? everytime they release something they sell it 2.5 times what they claim theyll sell it for i guarentee itll be atleast 3k,0,2025-01-27T18:49:57Z
659,Q82tQJyJwgk,"MAX of 610W? Holy S%&amp; Its a monster!<br>The Power Supply on my PC now its 550W Lol. <br>Ryzen 3300X, RTX 3050 and 16GB Ram.",0,2025-01-24T14:13:09Z
660,Q82tQJyJwgk,"Well,won’t frame generation, and the new multi frame generation  give you screen tearing?? you can’t have frame generation with vertical synchronization so you’re looking at a very expensive monitor, probably as expensive as the GPU to be able to not have screen tearing",0,2025-01-24T14:50:48Z
661,Q82tQJyJwgk,Compare the 5090 with Apple M4 max,0,2025-01-25T08:55:46Z
662,Q82tQJyJwgk,Is some of the new frame gen technology will be added to 40?,0,2025-01-24T14:52:37Z
663,Q82tQJyJwgk,Price will be over 3k on market,0,2025-02-02T01:26:52Z
664,Q82tQJyJwgk,so i should keep running my 1070?,0,2025-01-27T08:17:54Z
665,Q82tQJyJwgk,Its so sad that they didn&#39;t make a GPU this year... nobody wanted this extent of generation.<br><br>It&#39;s also a shame that LLT is either getting paid off or going senile instead of speaking to it. You can really tell that none of this info was impressive..,0,2025-01-30T04:59:36Z
666,Q82tQJyJwgk,&quot;-18% letter count&quot; 😄,0,2025-01-25T23:55:22Z
667,Q82tQJyJwgk,"This is the same as ai at ces, except this time you have to count the number of times they say frame gen.",0,2025-01-24T14:34:12Z
668,Q82tQJyJwgk,"ONNX DirectML good god, who was subjected to this? I hate this framework it’s such a giant pain for me to use that we gave up at work lol and took a more easy to work with workflow.",0,2025-01-25T03:02:29Z
