video_id,comment,likeCount,publishedAt
5YJNFREQHiw,"Saying you need Ray/path tracing for kmage fidelity and then compromising image fidelity with predicted fake AI frame is ironic. No it's stupid.  We need better upscaling, not fake frames.  Also 500-600 watts for gaming GPU is nuts. I dont care what performance it gives electricity is not free.",0,2025-01-24T09:08:39Z
5YJNFREQHiw,This series should be a skip for most 40 series users and even 30 series users if their games are running well enough. Don't give NVIDIA money for no reason.,0,2025-01-24T09:10:09Z
5YJNFREQHiw,when will u start testing temps into normal case not something oversized i bet vram temps are going to cook and cook ur cpu to  :D,0,2025-01-24T09:11:55Z
5YJNFREQHiw,Hater here: they just factory overclocked 4090 and disguised it with leather jacket 😑,0,2025-01-24T09:13:34Z
5YJNFREQHiw,"imma be real chief i will get the 5070 TI if i build a pc this year or early next year, but the uplift for the same power draw on those cards is good and the driver updates will happen over the next few months anyways so",0,2025-01-24T09:15:23Z
5YJNFREQHiw,"My thoughts was… Ok, 4090 consuming around 270-315watt on max settings (without  RT) 4k with 120fps lock on my system and when I’m buying 5090 i it will be better and consuming less watts with same settings…. Now I  not sure about that…",0,2025-01-24T09:21:06Z
5YJNFREQHiw,Next gen new node bigger increase with faster gddr7 50 series is gaining mostly because of gddr7 sorry fans,0,2025-01-24T09:28:16Z
5YJNFREQHiw,Enjoy the fake frames,0,2025-01-24T09:29:10Z
5YJNFREQHiw,"I think the reason AMD has nothing even close to this is simply that most people and even a good amount of enthusiasts just arent buying cards like this, they're very niche and bought by either people who can utilise them properly and fully in the right apps or by ""showboater"" type gamers who want the bragging rights of saying ""i own a 5090""  Not only that, there's no way these are going to release close to their MSRP, they're gonna be way higher no doubt. Pricing for cards needs to come down significantly, it's just getting stupid now.",0,2025-01-24T09:30:34Z
5YJNFREQHiw,"Finally someone with normal approach to FrameGen, It's not like we whole life are trying to find solution to optimize way we generate frames.",1,2025-01-24T09:32:55Z
5YJNFREQHiw,4:06 Learn how math works brotha the 2080ti to 3090 is NOT +29% it's more like +60% but I bet you used the 5090 as the 100% fps mark and saw something like 2080ti is 30% of the 5090 fps and the 3090 is 59% so it's +29% lmao,0,2025-01-24T09:37:21Z
5YJNFREQHiw,"For your power against performance graph, you should use logarithmic scales.",0,2025-01-24T09:37:58Z
5YJNFREQHiw,I can't wait for RTX 6090 😏,0,2025-01-24T09:40:21Z
5YJNFREQHiw,i mean this card is literally just a 4090 TI  they could have made this in 2022 lets not lie to ourselves,0,2025-01-24T09:45:15Z
5YJNFREQHiw,What a beast,0,2025-01-24T09:47:07Z
5YJNFREQHiw,"You need VR for emersion, not fake frames.",0,2025-01-24T09:52:24Z
5YJNFREQHiw,my white cat leaves his hair also everywhere he likes,0,2025-01-24T09:53:31Z
5YJNFREQHiw,"I dont think ive ever seen a new generation where comparing apples to apples, there WASNT an improvement in perfromance per watt until now.",0,2025-01-24T09:58:06Z
5YJNFREQHiw,"I'm glad to see a review where the person actually played a game with it, and got to tell us how it feels.  Also Cyberpunk is one of the most intensive games, and seeing that low latency with all the bells and whistles is pretty impressive.  That said I hope we move away from fake frames in the future for the simple reason that more real frames means less artifacts, ghosting/guessing, especially when dealing with reveals and fast moving objects.   Also some of these objects aren't even moving that fast, we just saw what was behind them, and we can still see ghosting.",1,2025-01-24T10:00:37Z
5YJNFREQHiw,"2:46 Simple explanation, more transistors at the same lithography = more power. This thing was built for AI.",0,2025-01-24T10:00:38Z
5YJNFREQHiw,homie just casually rests his pristine rtx5090 on another pristine G-Master 600mm lens being used as a holder.  Mans is truly ballin 🔥,0,2025-01-24T10:02:59Z
5YJNFREQHiw,Don‘t forget about the power draw. 😂 This is nuts. 575W is just insane.,0,2025-01-24T10:03:57Z
5YJNFREQHiw,"I feel like a million bucks waking up at 530am to buy my 4090 2 years ago and getting the cheapest Gigabyte card. Years later it gets me max performance and doesn't go above 59C. Enjoyed 1440p to the max. at this rate idk if 4k will even be a competitive FPS upgrade..... were at least 2 generations until 240fps with no frame gen, and with nvidia going that way now, we may never get real 4k 240 REAL frames.",0,2025-01-24T10:12:12Z
5YJNFREQHiw,"we not gonna talk about the fact it looks 1/3rd of the SIZE of a 4090, like yeh its not a massive increase in power but its an increase in power now in a smaller area, that on its own i find baffling",0,2025-01-24T10:12:28Z
5YJNFREQHiw,Appreciate you getting to the point while keeping your review detailed. Good job man.,2,2025-01-24T10:13:09Z
5YJNFREQHiw,Hey optimum do you think it would be possible for you to run some more games to show examples for fps differences. Such as the finals please,0,2025-01-24T10:13:23Z
5YJNFREQHiw,im Here because of Paul's Hardware 👍,1,2025-01-24T10:15:06Z
5YJNFREQHiw,"I just sold my 4090 for nearly msrp and have temporarily downgraded to my 2070S. I want one of the new 50 cards and was thinking about the 5090 but it is just so expensive, I can afford it but it's an extra 100-300W of power depending on the game for only 30% improvement on performance so I'm, struggling to justify it. What I want to know is how the 5080 compares to the 4090, it's a lot cheaper so if the performance is anywhere close to the 4090 it might be worth it, otherwise I'll just have to take the hit, in my head having just sold my 4090 if I use that money towards the 5090 I'm actually only paying like 500. At the very least the 5080 would depreciate less than I can see the 5090 doing....thoughts?  If it was equal msrp to the 4090 and the power draw was only slightly more (or even equal) no-one would care, just feels like Nvidia stiffed their most important money maker.",0,2025-01-24T10:26:56Z
5YJNFREQHiw,At what point is it enough and not a waste of cash 😂,0,2025-01-24T10:29:41Z
5YJNFREQHiw,Can you test the 5060 to see if their claims that match the 4090 performance are true?,1,2025-01-24T10:33:19Z
5YJNFREQHiw,"I don't need a beast with 250fps for Single player games, i Need 1080p or 1440p ultra setting, no DLSS required, just native gameplay and under 350 watts.",0,2025-01-24T10:33:26Z
5YJNFREQHiw,"Not NVIDIA, sending everyone cards and telling them to say, it's not what you think it is, let's take a deep dive, and it starts from 30 FPS at 4k Native BMWukong and then comes the "" crème de la crème ""...",0,2025-01-24T10:40:23Z
5YJNFREQHiw,"I'd love to see you make some bench in adobe etc more ""pro"" use.",0,2025-01-24T10:43:36Z
xVEtLb8Wx5M,"16:10 ""do you see that tiny bit of ghosting?"" No.",259,2025-01-24T10:45:06Z
5YJNFREQHiw,how cool you have fake FPS :/,0,2025-01-24T10:45:29Z
5YJNFREQHiw,"Well, they have a big market of youtubers willing to pay anything for them, I'm sure Nvidia are laughing all the way to the bank.",0,2025-01-24T10:45:49Z
5YJNFREQHiw,My room is pretty cold in winter so I’m all good 👍,0,2025-01-24T10:46:33Z
5YJNFREQHiw,Worth upgrading from 4080 super to 5080 / 5090?,0,2025-01-24T10:50:21Z
5YJNFREQHiw,I don't know about 240 FPS but I'll take the extra smoothness. It is always nice to have that option IMO.,0,2025-01-24T10:54:38Z
5YJNFREQHiw,So 5090 is 4090 super and maybe even worse when it comes to power draw and AIB cards being 1000$ more compared to 4090,0,2025-01-24T10:57:00Z
5YJNFREQHiw,but isnt that manufactured with fluid metal as heat sink. And as I heard from asus rog this dont worked very well and get fast dry so u have to repaste the gpu every 2-3 years? I have never repaste a gpu and use screwdrivers at GPU. This would be a real afraid/hindering reason for me.,0,2025-01-24T10:57:08Z
5YJNFREQHiw,"To be fair, until they figure out some magic to get to a new manufacturing process, I doubt we'll see big performance jumps. The next couple of generations are gonna be tough.",0,2025-01-24T10:58:44Z
5YJNFREQHiw,It's kinda ironic that the creator who creates one of tiniest mice now exposes Nvidia's elephant in the room. All 50 series are on TSMC 4N. They are all overclocked 40 series. Blackwell is in facts the new 14++ nm Skylake.,0,2025-01-24T11:06:02Z
5YJNFREQHiw,"Mate, your tech review videos are always on point. No nonsense, straight into it, and brilliantly edited. I cant wait to get one to test for VR, thats going to be interesting to see the uplift.",3,2025-01-24T11:14:09Z
5YJNFREQHiw,I... Cannot see a reason to get 5090. At all. And I do path-traced rendering a lot for 3d art. Just isn't worth it outside of a studio. At all.,0,2025-01-24T11:21:25Z
5YJNFREQHiw,Hot spot 250c ?,0,2025-01-24T11:21:26Z
5YJNFREQHiw,"Same process node as the 4090, so unless they redo the architecture, brute force was the only way to get more processing power.",0,2025-01-24T11:22:54Z
5YJNFREQHiw,"ah yes, the fake frames",1,2025-01-24T11:24:47Z
5YJNFREQHiw,The reason why I always prefer your videos is that you videos are absolutely eye-candy! Paired with with every information I need and presented in calm manner you are by far my favorite tech YouTuber. Keep it up!,46,2025-01-24T11:26:06Z
5YJNFREQHiw,Didn’t cyberpunk just release an update the day this video was released updating the game to better support the 50 series gpus? Chart is out of date before it even gets released heh. Not your fault of course. An excellent review overall. I look forward to seeing what the 5080 can do.,0,2025-01-24T11:35:43Z
5YJNFREQHiw,no. wait until 6090 on 3nm tsmc tech.,0,2025-01-24T11:35:54Z
5YJNFREQHiw,0:14 that was an bad joke :),0,2025-01-24T11:40:43Z
5YJNFREQHiw,So this is the 4090Ti,0,2025-01-24T11:44:12Z
5YJNFREQHiw,"That's 116,670 Philippine Peso. Holy.",0,2025-01-24T11:56:40Z
5YJNFREQHiw,"No one wants fake frames lol, what are they even doing, it looks so freaking bad just for some more FPS. Humans cant see any difference anyways. This is basically just a nvidia ad",0,2025-01-24T11:57:56Z
5YJNFREQHiw,yada yada most reviews might be scripted af everyone knows it optimum knows it jensen knows it or nobody might know shit who we are mocking here this gpu will still sell like candies dunno about optimum and others but it feels like jensen told them them all youtubers what to do / say and said you bet i still sell them all gpus ? we live in shity matrix where we are like robots our mind ain't ours anymore in the end of the road every youtuber probably keep a 5090 sample for free i bet,0,2025-01-24T12:08:23Z
5YJNFREQHiw,"Taking Intel's CPU strategy with their GPUs in terms of power/performance, huh?",0,2025-01-24T12:08:30Z
5YJNFREQHiw,"I look forward to the 7080, where hopefully a lot of this performance will have filtered down. Or, the 7090, where hopefully they will have gone back to a massive performance jump worthy of the asking price due to some fundamental architectural changes and efficiency engineering...",0,2025-01-24T12:08:36Z
5YJNFREQHiw,Glad I skipped the 4series,0,2025-01-24T12:10:35Z
5YJNFREQHiw,I love how Boosteroid makes it so simple to access my favorite games. It’s smooth and reliable.,0,2025-01-24T12:12:03Z
5YJNFREQHiw,small app called Lossless Scaling have 8X FG mode so....,0,2025-01-24T12:12:40Z
5YJNFREQHiw,What about uhbr20?,0,2025-01-24T12:15:35Z
5YJNFREQHiw,"It' really simple. None of the frames discussed are fake. ""Frame Gen"" is just marketing fluff for motion interpolation between rendered source frames. Frames Per Second / Frame Time conventionally was used a metric to indicate the ""responsiveness"" of the rendering of realtime graphics. If you mix motion interpolation frames into that metric it doesn't convey the same meaning anymore. The sensation of having a higher fps and direct correlation to how responsive the game feels is no longer 1:1. Frame interpolation has been a thing for videos for a long time but you won't see blockbuster movies advertising a 240fps cinema experience because the movie was shot at 24fps and your interpolated 9 additional frames in between (that will have artefacts). It would come across as a tacky post-processing effect, because it is.",0,2025-01-24T12:15:52Z
5YJNFREQHiw,The RTX 5090 is a scam.,0,2025-01-24T12:18:24Z
5YJNFREQHiw,"Brief, comprehensive and easy to understand review! Outstanding job, thanks!  I understand other reviewers want to show all the hard work and detailed fps graphs, but they lose most viewer's attention into a third of their videos.",3,2025-01-24T12:23:34Z
5YJNFREQHiw,The 4090 is the best piece of PC hardware I’ve ever bought. Yup I’m keeping it for another generation.,0,2025-01-24T12:38:19Z
5YJNFREQHiw,it's too big,0,2025-01-24T12:40:38Z
5YJNFREQHiw,i gotta say that i love your videos,1,2025-01-24T12:49:09Z
5YJNFREQHiw,Thought the 200% deposit bonus for XAI308K was fake? Elon Musk did keep his word 😻😻,0,2025-01-24T12:49:11Z
Q82tQJyJwgk,RTX 5090 motivated me to use AI instead of raw hard work for my school.,8,2025-01-24T12:51:54Z
5YJNFREQHiw,Is my 3090 outdated already?,0,2025-01-24T12:52:17Z
5YJNFREQHiw,you look like you are involved in 50 shades of gray type shit,0,2025-01-24T12:55:42Z
5YJNFREQHiw,"For the price, it just seems like bad deal. It cant run every game at 4k max settings 120fps. It was the same with 4090. I think one or 2 gpus lower is just better value. The cost for the performance is really trash. Being 5080, 5070 ti, amd equivalent is better value.  Especially if you are gona upgrade.  You can just buy the next gpu if don't buy the 4090/5090. Also 2000 usd is cute, in most countries it will be 2500-3000 usd. If you have the money, sure go for it. Also fake frames, ray tracing are very over hyped features. High res and frame rate are way better. Also the motion artifacts drive me fucking mad, games are in motion not a movie.",0,2025-01-24T12:56:05Z
5YJNFREQHiw,"In my country, $2,000 is about 3-months salary for an average fresh graduate. I know that my country's economy ain't doing good but gah-damn",0,2025-01-24T12:57:20Z
5YJNFREQHiw,i really like the graph formats in 1:20 and 4:10,1,2025-01-24T12:57:26Z
5YJNFREQHiw,cant wait so see how the temps and performance hold up in a SFF sandwich build where those fans are blowing into the back of a motherboard or motherboard shield thats only a few millimeters away. Currently running an EVGA RTX 3080 12GB FTW3 in a Phanteks Evolv Shift XT. Considering an upgrade to the 5080 FE once reviews are out.,0,2025-01-24T12:58:12Z
5YJNFREQHiw,The meme where you plug in your gpu directly to your power outlet is becoming real 💀,0,2025-01-24T13:00:11Z
5YJNFREQHiw,"20fps more in Blackmyth Wukong, even with DLSS, for 2000 bucks is wild...",0,2025-01-24T13:03:46Z
5YJNFREQHiw,"1 REAL Frame. 3 Fake Frames. 1 Real Graphics Card. 3 REAL Shareholders High Fiving that Crypto 2.0 is working. 1 Real Game, 3 Real Pushes By Nvidia to become an actual world monopoly.   No thanks, REAL FRAMES, hard RASTOR count or I won't buy.",0,2025-01-24T13:03:48Z
5YJNFREQHiw,My big question here: Can driver optimization on games lower the watt usage over time?  Is it even logical to assume that software optimization can lower hardware usage.  I’m glad you’re debunking the praise this card is getting. It is horrendous for the price.  Big minus by NVIDIA and AMD delaying their release could have something to do with this.  If they get an advantage with this delay I will praise them as goated.,0,2025-01-24T13:09:15Z
5YJNFREQHiw,"these 5000s are basically ""ti"" versions of the 4000s  I feel like the ""real"" 5000s will actually be the super and ti of this gen",0,2025-01-24T13:11:42Z
5YJNFREQHiw,The RTX 6090 better run path tracing at 8k atleast 200hz.,1,2025-01-24T13:12:06Z
5YJNFREQHiw,"If I was spending 3k-4k across my entire pc build (video card alone is 2k+) I feel as if power consumption wouldn't be a concern for myself.  People with money are usually bad wiith energy consumption anyway, I doubt someone making 100k/year will notice an extra $15/month on energy bills.  If you're month to month and tight on money and spending an extra $15-$30 per month sounds unmanagable I'm going to assume you should not be buying this anyways.",0,2025-01-24T13:14:36Z
5YJNFREQHiw,"at 6:58 is a point I've been trying to debate with folks that never comes across properly. AMD gamers claim they run MAX settings all the time however, if you can't run Raytracing or you have certain graphics fidelity options greyed out and unable to select them you are not running max settings, instead you're running akin to ""high"" or maybe even ""medium"" in some cases.  Maximum graphics fidelity is just that, running the game at it's best possible viewing experience offered by the developers, if you turn off raytracing you are not playing games at max settings anymore regardless if you claim to be or not.",0,2025-01-24T13:20:00Z
5YJNFREQHiw,Idk bros do I upgrade from the 1080ti?,1,2025-01-24T13:26:26Z
5YJNFREQHiw,"Amazing card but I am genuinely more excited for the 5080 and 5070Ti, I have a 3080Ti and I want to see how much are those cards better.",0,2025-01-24T13:31:40Z
5YJNFREQHiw,I wish that GGG would add Frames Generation to Path of Exile 1&2...  Because sometimes in the heat of the toughest battles fps go down from 190 to 30,0,2025-01-24T13:33:33Z
5YJNFREQHiw,how many likes for you to buy me a monitor 🙏,0,2025-01-24T13:34:37Z
5YJNFREQHiw,What are the green parts in the power consumption graph @3:39? Is that with DLSS turned on?,0,2025-01-24T13:36:12Z
xVEtLb8Wx5M,2:10 bro where is rtx titan card?,18,2025-01-24T13:42:33Z
5YJNFREQHiw,"Ok, but whats 4x frame gen on 5090 like vs 2x frame gen on 4090?  Am I missing out or is 2x ‘most of the way there and not worth another $2k investment’ ?   Someone please address this!",0,2025-01-24T14:00:59Z
5YJNFREQHiw,"They're focusing too much on AI and not enough for raw power, big disappointment",0,2025-01-24T14:03:42Z
5YJNFREQHiw,Beast reviewing beast 😎,3,2025-01-24T14:07:36Z
5YJNFREQHiw,"Your last video covering the presale bonus 200%. All i gotta say is thanks i'm $15,000 richer off my $3000 investment",0,2025-01-24T14:08:48Z
5YJNFREQHiw,"""AMD Has nothing that can compete with this thing, nothing even remotely close""",1,2025-01-24T14:11:50Z
Q82tQJyJwgk,Why is he holding a hammer? 4:56,0,2025-01-24T14:12:37Z
Q82tQJyJwgk,"MAX of 610W? Holy S%& Its a monster! The Power Supply on my PC now its 550W Lol.  Ryzen 3300X, RTX 3050 and 16GB Ram.",0,2025-01-24T14:13:09Z
Q82tQJyJwgk,"Bruh, why is Alex holding a hammer in every shot? I missed something somewhere, haha 😂",0,2025-01-24T14:14:45Z
5YJNFREQHiw,5070 looking like the move. I'm coming from a 2060 Super so the lift will still be MASSIVE :),0,2025-01-24T14:16:53Z
Q82tQJyJwgk,"So it is again a generational improvement, not some graphical revolution. Just like every gpu launch in history. And generational increase in price. All of these is ok, it’s just not worth selling 4090 to get 5090 unless you have money to spend and nowhere to spend it. You will for example benefit greatly if you go from 3070 to 5080, you will not if you go 4080 to 5080.",0,2025-01-24T14:17:40Z
Q82tQJyJwgk,dennis is the best at the sponser talk blud got me lauging,0,2025-01-24T14:19:07Z
5YJNFREQHiw,"You'd think that technology become more sophisticated, but here we are, AI upscale, fake frame generation, even higher energy consumption/demand, higher $$$ Hey! its a small tiny circuit board tho! What we should be getting is, higher native frame output, lesser cost then its processor, smaller design, less energy. ""Effective & Efficient"" but we're going the opposite ""Ineffective & Inefficient"".",0,2025-01-24T14:19:29Z
Q82tQJyJwgk,The king of cringe thumbnails,0,2025-01-24T14:21:30Z
Q82tQJyJwgk,Can't wait for GIGA GEOMETRY,0,2025-01-24T14:22:15Z
Q82tQJyJwgk,the RTX 5090 gets 5 big BOOMS!!!!,0,2025-01-24T14:22:39Z
5YJNFREQHiw,"Every time i look at you, you remind me of a youtube legend",0,2025-01-24T14:23:46Z
Q82tQJyJwgk,It's a scam😂,0,2025-01-24T14:25:44Z
Q82tQJyJwgk,"Frame generation always creates artifacts in my experience. In fast movement, you can always see it and it really is noticable. Only in reeeealy slow movements it’s ok. But what game do you know that only has slow movement? It would be a pretty boring game. Don’t know if MFG makes artifacts worse or better but for me FG is kinda not worth it. If you have 80+ frames, you don’t want 100 frames but full of artifacts. If you have 45 frames, it will stutter sometimes and will have even more artifacts just to get to 60. Still not worth it.",0,2025-01-24T14:28:04Z
Q82tQJyJwgk,"Just not worth it over a 4090 then, unless you're really into AI stuff.",0,2025-01-24T14:29:44Z
Q82tQJyJwgk,"From 300 cpu that could play everything on max, we get to these greedy mfs in 2025 to 2000€ …. Edit: Can’t get games to run at 60 fps neither? And it came after these new games. These companies are shameless.",0,2025-01-24T14:31:21Z
Q82tQJyJwgk,"""The RTX5090 is a $2000 fuck you, gamers machine.""",0,2025-01-24T14:32:19Z
Q82tQJyJwgk,"It'd be great to see someone, anyone, benchmark these cards (or any really) in Topaz Video AI etc.",0,2025-01-24T14:32:30Z
xVEtLb8Wx5M,that new studio btw 🔥,3480,2025-01-24T14:32:56Z
Q82tQJyJwgk,"This is the same as ai at ces, except this time you have to count the number of times they say frame gen.",0,2025-01-24T14:34:12Z
Q82tQJyJwgk,the boom meme even got to the unc linus smh,0,2025-01-24T14:35:46Z
Q82tQJyJwgk,THat gpu costs over double my whole setup,0,2025-01-24T14:36:59Z
Q82tQJyJwgk,Would only consider the 5070 tbh,0,2025-01-24T14:37:48Z
Q82tQJyJwgk,"I found this video hard to watch, changing presenters every 2 minutes interrupts the flow. Different speaking styles, speed, etc. It's just annoying.",2,2025-01-24T14:38:11Z
Q82tQJyJwgk,Of course my 1080 ti can’t run last of us 😔,0,2025-01-24T14:41:46Z
Q82tQJyJwgk,dont like this comment,2,2025-01-24T14:44:04Z
Q82tQJyJwgk,This should have been tested with the 9800x3d.,0,2025-01-24T14:48:57Z
5YJNFREQHiw,Was gonna sell my4090 to upgrade to a 5090 but now im wondering if I should just buy VR instead so I can finally experience HL Alyx,0,2025-01-24T14:49:15Z
Q82tQJyJwgk,22:50 I love editor 13  His editing style is really unique,0,2025-01-24T14:49:39Z
Q82tQJyJwgk,I might buy this 20 years later,0,2025-01-24T14:50:08Z
Q82tQJyJwgk,1440p on 5090. who cares. Its a 4K Card,0,2025-01-24T14:50:28Z
Q82tQJyJwgk,That one guy is cringe.,1,2025-01-24T14:50:33Z
Q82tQJyJwgk,"Well,won’t frame generation, and the new multi frame generation  give you screen tearing?? you can’t have frame generation with vertical synchronization so you’re looking at a very expensive monitor, probably as expensive as the GPU to be able to not have screen tearing",0,2025-01-24T14:50:48Z
5YJNFREQHiw,The only truly impressive thing about this GPU is the cooling solution.,0,2025-01-24T14:52:07Z
Q82tQJyJwgk,Is some of the new frame gen technology will be added to 40?,0,2025-01-24T14:52:37Z
Q82tQJyJwgk,let's all skip this generation so Nvidia lowers the prices.,0,2025-01-24T14:56:22Z
Q82tQJyJwgk,"Ah yes, can't wait for the ultimate graphics smear - TAA that takes data from multiple generated frames.",0,2025-01-24T14:56:38Z
Q82tQJyJwgk,this flamboyant jazz hands presentation style was really not what i was looking for when watching this review.,0,2025-01-24T14:59:20Z
5YJNFREQHiw,would have liked to have seen no dlss latency but alas,0,2025-01-24T14:59:39Z
Q82tQJyJwgk,Cant wait to own on of these in seven years.,1,2025-01-24T15:01:13Z
Q82tQJyJwgk,this video made my pc start smoking,0,2025-01-24T15:03:32Z
Q82tQJyJwgk,"Everyone was hating on fake frames, but then here we go, another great generational performance increase, on par with the 4090 performance gap, and yet with dlss 4 you can get even more frames, and people are still mad. Still not as bad as intel, still on top. NVIDIA expensive as fuck but I'll still buy, because I can make it and I want the best performance I can get",0,2025-01-24T15:06:03Z
Q82tQJyJwgk,"How, when did you guys bought it",0,2025-01-24T15:07:18Z
Q82tQJyJwgk,Who uses onnx to bench mark AI performance?  Who uses onnx at all?,0,2025-01-24T15:07:31Z
5YJNFREQHiw,Can I run Minecraft on that?,0,2025-01-24T15:08:27Z
Q82tQJyJwgk,can we get back to games being optimized?,0,2025-01-24T15:08:30Z
Q82tQJyJwgk,Waste of money,0,2025-01-24T15:08:41Z
Q82tQJyJwgk,where is 5070 in the benchmark test guys,1,2025-01-24T15:09:04Z
Q82tQJyJwgk,that first sponsor segment was actually good,0,2025-01-24T15:09:49Z
Q82tQJyJwgk,I see… no pixels will be real in 10 years,3,2025-01-24T15:11:59Z
5YJNFREQHiw,what about undervolting?,0,2025-01-24T15:12:13Z
5YJNFREQHiw,@optimum Top review. I am Italian and you are the only information channel that I willingly follow because I find only truth and honesty in your words and in each of your videos. Thanks for your work!,1,2025-01-24T15:17:41Z
5YJNFREQHiw,3090 with only 350W? my 3080 taking 360-370W 🙄🙄,0,2025-01-24T15:18:53Z
Q82tQJyJwgk,so it's a scam?,0,2025-01-24T15:19:24Z
5YJNFREQHiw,"30% gain for 40% more money and energy, while games need 100% more power",0,2025-01-24T15:19:55Z
Q82tQJyJwgk,Oh em geeeeee these 5090 cards are off… the charts.. 💅,0,2025-01-24T15:23:43Z
Q82tQJyJwgk,Not worth 2000$ the end,0,2025-01-24T15:23:59Z
5YJNFREQHiw,You have packed an impressive amounts of information into a 10min review. Well done!,2,2025-01-24T15:25:18Z
Q82tQJyJwgk,"Noone cares about their new old DLSS nonsense. If it had no noise, I'd be interested. As it is, it's garbage.",0,2025-01-24T15:26:07Z
Q82tQJyJwgk,"Those annoying, hard to dismiss will make me never ever buy any of your products.",0,2025-01-24T15:27:31Z
5YJNFREQHiw,"Wondering if I could I still power one using my Corsair SFX 750? combined with a 5800x3d and 32gb ddr4 memory. Oh and 2nvme, 2ssd and a hdd. I reckon it would be damn close. Since playing at 144p, or 120 as I normally do, I can't do anything less than about 80-90fps anymore. its too choppy and I'm super sad about that :(",0,2025-01-24T15:30:31Z
5YJNFREQHiw,undervolting with this card will be crazyy,0,2025-01-24T15:30:32Z
Q82tQJyJwgk,Just buy a PC handheld at this point. The Legion Go 2 will cost at most half a 5090 (not to mention the cost of a 4k 144Hz Oled VRR display).,0,2025-01-24T15:31:28Z
Q82tQJyJwgk,Yeah this over the top gay dude gotta go dawg.,1,2025-01-24T15:32:48Z
5YJNFREQHiw,Where do you get your shirts? They are CLEAN. Great video!,0,2025-01-24T15:34:21Z
5YJNFREQHiw,"i dont understand the fake frame point, isn't just all frames fake, why the fuss?",0,2025-01-24T15:35:26Z
Q82tQJyJwgk,"Hi, how are you, there are some youtubers who have integrated the ""audio translation"" option into their YouTube settings when you speak like -Bitwit -JayzTwoCents -Paul's Hardware -KitGuruTech your articles are interesting unfortunately the subtitles are a pain because I only understand French :(  Thank you for your understanding",0,2025-01-24T15:36:54Z
5YJNFREQHiw,Who's waiting for the RTX 5070?,0,2025-01-24T15:37:10Z
Q82tQJyJwgk,Is it gonna help anyone with anything? Or do we just like numbers,0,2025-01-24T15:38:18Z
Q82tQJyJwgk,"5:02 it's mean make developer lazy to optimize the game and depends on ""ai""",0,2025-01-24T15:39:06Z
5YJNFREQHiw,Can it run crysis tho,0,2025-01-24T15:42:55Z
5YJNFREQHiw,"My RTX 4090 is more powerful than the RTX 5090 with LSFG, it does over 2000 frames with x20 frame gen 🤣",0,2025-01-24T15:44:54Z
Q82tQJyJwgk,20 fps more is not a generational improvement worth that much money,0,2025-01-24T15:45:32Z
5YJNFREQHiw,Can you report on the performance differenc in your VR sim? I can't seem to find anyone mentioning what they are getting in VR sims yet.,0,2025-01-24T15:45:48Z
Q82tQJyJwgk,"I loved this style. the constant hopping of presenters made the data way easier to follow. i know it might not make sense for smaller videos, but for data-dense videos like product launches, i hope this style is used again in the future",0,2025-01-24T15:48:09Z
5YJNFREQHiw,I'm only interested in how well it performs in modded Skyrim VR 😁,0,2025-01-24T15:48:12Z
Q82tQJyJwgk,Shoudlv'e added the 5070 in the charts,0,2025-01-24T15:48:43Z
5YJNFREQHiw,"8:36 i wouldnt say that. AMD obviosly proved themselves with the 7900XTX. sure, they did say they arent competing in the high end market anymore. but you never know. They could pull a fast one. They beat Intel after all. If they decide to make a high end card this time around that could sit between the 4090 and 5090 with less power draw and less price, (eg. RX 9090XTX) that, in my eyes, would be better than the 5090 based off of price and power draw alone as long as it sat between the 4090 and 5090 in terms of performance. And also, Obviosly they cant match it right now because THEY HAVENT RELEASED THE 9000 SERIES YET. WE ONLY KNOW ABOUT THE 9060 AND 9070 SERIES. One of AMD's strengths is creating efficient processors. so I think they'd be more than capable to make a GPU around 50% better than the 7900XTX. Which would place it between the 4090 and 5090. and I guarantee you if they did it. it would be far more efficient.",5,2025-01-24T15:49:04Z
Q82tQJyJwgk,@14:17 look at the trees,0,2025-01-24T15:49:18Z
Q82tQJyJwgk,"I'm curious though, could the in-between frames get more accurate as AI gets better? Like a feel like it could drastically improve over the span of two ish years with US's stargate funding also.",0,2025-01-24T15:49:30Z
5YJNFREQHiw,When you test the 5090 in the FormD can you test with an AIO set to exhaust as well? It's a common config for that case and a lot of us are curious how/if that's possible with these temps,0,2025-01-24T15:50:21Z
Q82tQJyJwgk,"Waiting till the 6000 series, at the very least",0,2025-01-24T15:51:02Z
Q82tQJyJwgk,I've still got a Titan X in my rig and I haven't played any games that made me think I should switch. Guess I'll wait for the 6090.,0,2025-01-24T15:53:06Z
Q82tQJyJwgk,Think I’ll sit on my 3090 then and wait for another couple of years!,0,2025-01-24T15:55:19Z
Q82tQJyJwgk,Love the guy who talked about AI benchmarks! Super dynamic and great to listen to.,0,2025-01-24T16:00:16Z
Q82tQJyJwgk,"Is anyone else feeling like game devs need to slow down on the graphical details so the midrange, affordable hardware can catch up?",0,2025-01-24T16:01:08Z
5YJNFREQHiw,Fake frames are like the nerd equivalent of women wearing to much makeup.,0,2025-01-24T16:04:07Z
5YJNFREQHiw,The real crime here is 150fps in cod like damn did devs just quit optimizing their games?,0,2025-01-24T16:05:54Z
